source,Date,incid_est,t,country_name,country,incid_conf,cum_incid,cum_est_incid
GRD,2020-02-03,0,2020-02-03,Grenada,GRD,0,0,0
GRD,2020-02-04,0,2020-02-04,Grenada,GRD,0,0,0
GRD,2020-02-05,0,2020-02-05,Grenada,GRD,0,0,0
GRD,2020-02-06,0,2020-02-06,Grenada,GRD,0,0,0
GRD,2020-02-07,0,2020-02-07,Grenada,GRD,0,0,0
GRD,2020-02-08,0,2020-02-08,Grenada,GRD,0,0,0
GRD,2020-02-09,0,2020-02-09,Grenada,GRD,0,0,0
GRD,2020-02-10,0,2020-02-10,Grenada,GRD,0,0,0
GRD,2020-02-11,0,2020-02-11,Grenada,GRD,0,0,0
GRD,2020-02-12,0,2020-02-12,Grenada,GRD,0,0,0
GRD,2020-02-13,0,2020-02-13,Grenada,GRD,0,0,0
GRD,2020-02-14,0,2020-02-14,Grenada,GRD,0,0,0
GRD,2020-02-15,0,2020-02-15,Grenada,GRD,0,0,0
GRD,2020-02-16,0,2020-02-16,Grenada,GRD,0,0,0
GRD,2020-02-17,0,2020-02-17,Grenada,GRD,0,0,0
GRD,2020-02-18,0,2020-02-18,Grenada,GRD,0,0,0
GRD,2020-02-19,0,2020-02-19,Grenada,GRD,0,0,0
GRD,2020-02-20,0,2020-02-20,Grenada,GRD,0,0,0
GRD,2020-02-21,0,2020-02-21,Grenada,GRD,0,0,0
GRD,2020-02-22,0,2020-02-22,Grenada,GRD,0,0,0
GRD,2020-02-23,0,2020-02-23,Grenada,GRD,0,0,0
GRD,2020-02-24,0,2020-02-24,Grenada,GRD,0,0,0
GRD,2020-02-25,0,2020-02-25,Grenada,GRD,0,0,0
GRD,2020-02-26,0,2020-02-26,Grenada,GRD,0,0,0
GRD,2020-02-27,0,2020-02-27,Grenada,GRD,0,0,0
GRD,2020-02-28,0,2020-02-28,Grenada,GRD,0,0,0
GRD,2020-02-29,0,2020-02-29,Grenada,GRD,0,0,0
GRD,2020-03-01,0,2020-03-01,Grenada,GRD,0,0,0
GRD,2020-03-02,0,2020-03-02,Grenada,GRD,0,0,0
GRD,2020-03-03,0,2020-03-03,Grenada,GRD,0,0,0
GRD,2020-03-04,0,2020-03-04,Grenada,GRD,0,0,0
GRD,2020-03-05,0,2020-03-05,Grenada,GRD,0,0,0
GRD,2020-03-06,0,2020-03-06,Grenada,GRD,0,0,0
GRD,2020-03-07,0,2020-03-07,Grenada,GRD,0,0,0
GRD,2020-03-08,0,2020-03-08,Grenada,GRD,0,0,0
GRD,2020-03-09,0,2020-03-09,Grenada,GRD,0,0,0
GRD,2020-03-10,0,2020-03-10,Grenada,GRD,0,0,0
GRD,2020-03-11,0,2020-03-11,Grenada,GRD,0,0,0
GRD,2020-03-12,0,2020-03-12,Grenada,GRD,0,0,0
GRD,2020-03-13,0,2020-03-13,Grenada,GRD,0,0,0
GRD,2020-03-14,0,2020-03-14,Grenada,GRD,0,0,0
GRD,2020-03-15,0,2020-03-15,Grenada,GRD,0,0,0
GRD,2020-03-16,0,2020-03-16,Grenada,GRD,0,0,0
GRD,2020-03-17,0,2020-03-17,Grenada,GRD,0,0,0
GRD,2020-03-18,0,2020-03-18,Grenada,GRD,0,0,0
GRD,2020-03-19,0,2020-03-19,Grenada,GRD,0,0,0
GRD,2020-03-20,0.03,2020-03-20,Grenada,GRD,0,0,0.03
GRD,2020-03-21,0.12,2020-03-21,Grenada,GRD,0,0,0.15
GRD,2020-03-22,0.33,2020-03-22,Grenada,GRD,1,1,0.48
GRD,2020-03-23,0.66,2020-03-23,Grenada,GRD,0,1,1.1400000000000001
GRD,2020-03-24,1.02,2020-03-24,Grenada,GRD,0,1,2.16
GRD,2020-03-25,1.29,2020-03-25,Grenada,GRD,0,1,3.45
GRD,2020-03-26,1.41,2020-03-26,Grenada,GRD,6,7,4.86
GRD,2020-03-27,1.36,2020-03-27,Grenada,GRD,0,7,6.22
GRD,2020-03-28,1.19,2020-03-28,Grenada,GRD,0,7,7.41
GRD,2020-03-29,0.95,2020-03-29,Grenada,GRD,2,9,8.36
GRD,2020-03-30,0.7,2020-03-30,Grenada,GRD,0,9,9.06
GRD,2020-03-31,0.48,2020-03-31,Grenada,GRD,0,9,9.54
GRD,2020-04-01,0.38,2020-04-01,Grenada,GRD,0,9,9.92
GRD,2020-04-02,0.41,2020-04-02,Grenada,GRD,1,10,10.33
GRD,2020-04-03,0.48,2020-04-03,Grenada,GRD,2,12,10.81
GRD,2020-04-04,0.51,2020-04-04,Grenada,GRD,0,12,11.32
GRD,2020-04-05,0.45,2020-04-05,Grenada,GRD,0,12,11.77
GRD,2020-04-06,0.33,2020-04-06,Grenada,GRD,0,12,12.1
GRD,2020-04-07,0.23,2020-04-07,Grenada,GRD,0,12,12.33
GRD,2020-04-08,0.22,2020-04-08,Grenada,GRD,0,12,12.55
GRD,2020-04-09,0.27,2020-04-09,Grenada,GRD,0,12,12.82
GRD,2020-04-10,0.34,2020-04-10,Grenada,GRD,2,14,13.16
GRD,2020-04-11,0.34,2020-04-11,Grenada,GRD,0,14,13.5
GRD,2020-04-12,0.28,2020-04-12,Grenada,GRD,0,14,13.78
GRD,2020-04-13,0.18,2020-04-13,Grenada,GRD,0,14,13.96
GRD,2020-04-14,0.08,2020-04-14,Grenada,GRD,0,14,14.040000000000001
GRD,2020-04-15,0.03,2020-04-15,Grenada,GRD,0,14,14.07
GRD,2020-04-16,0.01,2020-04-16,Grenada,GRD,0,14,14.08
GRD,2020-04-17,0,2020-04-17,Grenada,GRD,0,14,14.08
GRD,2020-04-18,0,2020-04-18,Grenada,GRD,0,14,14.08
GRD,2020-04-19,0,2020-04-19,Grenada,GRD,0,14,14.08
GRD,2020-04-20,0,2020-04-20,Grenada,GRD,0,14,14.08
GTM,2020-01-22,0,2020-01-22,Guatemala,GTM,0,0,0
GTM,2020-01-23,0,2020-01-23,Guatemala,GTM,0,0,0
GTM,2020-01-24,0,2020-01-24,Guatemala,GTM,0,0,0
GTM,2020-01-25,0,2020-01-25,Guatemala,GTM,0,0,0
GTM,2020-01-26,0,2020-01-26,Guatemala,GTM,0,0,0
GTM,2020-01-27,0,2020-01-27,Guatemala,GTM,0,0,0
GTM,2020-01-28,0,2020-01-28,Guatemala,GTM,0,0,0
GTM,2020-01-29,0,2020-01-29,Guatemala,GTM,0,0,0
GTM,2020-01-30,0,2020-01-30,Guatemala,GTM,0,0,0
GTM,2020-01-31,0,2020-01-31,Guatemala,GTM,0,0,0
GTM,2020-02-01,0,2020-02-01,Guatemala,GTM,0,0,0
GTM,2020-02-02,0,2020-02-02,Guatemala,GTM,0,0,0
GTM,2020-02-03,0,2020-02-03,Guatemala,GTM,0,0,0
GTM,2020-02-04,0,2020-02-04,Guatemala,GTM,0,0,0
GTM,2020-02-05,0,2020-02-05,Guatemala,GTM,0,0,0
GTM,2020-02-06,0,2020-02-06,Guatemala,GTM,0,0,0
GTM,2020-02-07,0,2020-02-07,Guatemala,GTM,0,0,0
GTM,2020-02-08,0,2020-02-08,Guatemala,GTM,0,0,0
GTM,2020-02-09,0,2020-02-09,Guatemala,GTM,0,0,0
GTM,2020-02-10,0,2020-02-10,Guatemala,GTM,0,0,0
GTM,2020-02-11,0,2020-02-11,Guatemala,GTM,0,0,0
GTM,2020-02-12,0,2020-02-12,Guatemala,GTM,0,0,0
GTM,2020-02-13,0,2020-02-13,Guatemala,GTM,0,0,0
GTM,2020-02-14,0,2020-02-14,Guatemala,GTM,0,0,0
GTM,2020-02-15,0,2020-02-15,Guatemala,GTM,0,0,0
GTM,2020-02-16,0,2020-02-16,Guatemala,GTM,0,0,0
GTM,2020-02-17,0,2020-02-17,Guatemala,GTM,0,0,0
GTM,2020-02-18,0,2020-02-18,Guatemala,GTM,0,0,0
GTM,2020-02-19,0,2020-02-19,Guatemala,GTM,0,0,0
GTM,2020-02-20,0,2020-02-20,Guatemala,GTM,0,0,0
GTM,2020-02-21,0,2020-02-21,Guatemala,GTM,0,0,0
GTM,2020-02-22,0,2020-02-22,Guatemala,GTM,0,0,0
GTM,2020-02-23,0,2020-02-23,Guatemala,GTM,0,0,0
GTM,2020-02-24,0,2020-02-24,Guatemala,GTM,0,0,0
GTM,2020-02-25,0,2020-02-25,Guatemala,GTM,0,0,0
GTM,2020-02-26,0,2020-02-26,Guatemala,GTM,0,0,0
GTM,2020-02-27,0,2020-02-27,Guatemala,GTM,0,0,0
GTM,2020-02-28,0,2020-02-28,Guatemala,GTM,0,0,0
GTM,2020-02-29,0,2020-02-29,Guatemala,GTM,0,0,0
GTM,2020-03-01,0,2020-03-01,Guatemala,GTM,0,0,0
GTM,2020-03-02,0,2020-03-02,Guatemala,GTM,0,0,0
GTM,2020-03-03,0,2020-03-03,Guatemala,GTM,0,0,0
GTM,2020-03-04,0,2020-03-04,Guatemala,GTM,0,0,0
GTM,2020-03-05,0,2020-03-05,Guatemala,GTM,0,0,0
GTM,2020-03-06,0,2020-03-06,Guatemala,GTM,0,0,0
GTM,2020-03-07,0,2020-03-07,Guatemala,GTM,0,0,0
GTM,2020-03-08,0,2020-03-08,Guatemala,GTM,0,0,0
GTM,2020-03-09,0,2020-03-09,Guatemala,GTM,0,0,0
GTM,2020-03-10,0.01,2020-03-10,Guatemala,GTM,0,0,0.01
GTM,2020-03-11,0.03,2020-03-11,Guatemala,GTM,0,0,0.04
GTM,2020-03-12,0.06,2020-03-12,Guatemala,GTM,0,0,0.09999999999999999
GTM,2020-03-13,0.13,2020-03-13,Guatemala,GTM,0,0,0.23
GTM,2020-03-14,0.31,2020-03-14,Guatemala,GTM,1,1,0.54
GTM,2020-03-15,0.66,2020-03-15,Guatemala,GTM,0,1,1.2
GTM,2020-03-16,1.24,2020-03-16,Guatemala,GTM,1,2,2.44
GTM,2020-03-17,1.93,2020-03-17,Guatemala,GTM,4,6,4.37
GTM,2020-03-18,2.55,2020-03-18,Guatemala,GTM,0,6,6.92
GTM,2020-03-19,2.91,2020-03-19,Guatemala,GTM,3,9,9.83
GTM,2020-03-20,2.96,2020-03-20,Guatemala,GTM,3,12,12.79
GTM,2020-03-21,2.78,2020-03-21,Guatemala,GTM,5,17,15.57
GTM,2020-03-22,2.47,2020-03-22,Guatemala,GTM,2,19,18.04
GTM,2020-03-23,2.12,2020-03-23,Guatemala,GTM,1,20,20.16
GTM,2020-03-24,1.88,2020-03-24,Guatemala,GTM,1,21,22.04
GTM,2020-03-25,1.85,2020-03-25,Guatemala,GTM,3,24,23.89
GTM,2020-03-26,2.12,2020-03-26,Guatemala,GTM,1,25,26.01
GTM,2020-03-27,2.51,2020-03-27,Guatemala,GTM,3,28,28.52
GTM,2020-03-28,2.78,2020-03-28,Guatemala,GTM,6,34,31.3
GTM,2020-03-29,2.68,2020-03-29,Guatemala,GTM,0,34,33.98
GTM,2020-03-30,2.36,2020-03-30,Guatemala,GTM,2,36,36.339999999999996
GTM,2020-03-31,2.25,2020-03-31,Guatemala,GTM,2,38,38.589999999999996
GTM,2020-04-01,2.78,2020-04-01,Guatemala,GTM,1,39,41.37
GTM,2020-04-02,4.02,2020-04-02,Guatemala,GTM,8,47,45.39
GTM,2020-04-03,5.41,2020-04-03,Guatemala,GTM,3,50,50.8
GTM,2020-04-04,6.29,2020-04-04,Guatemala,GTM,11,61,57.089999999999996
GTM,2020-04-05,6.32,2020-04-05,Guatemala,GTM,0,61,63.41
GTM,2020-04-06,6.28,2020-04-06,Guatemala,GTM,9,70,69.69
GTM,2020-04-07,7.32,2020-04-07,Guatemala,GTM,7,77,77.01
GTM,2020-04-08,10.29,2020-04-08,Guatemala,GTM,10,87,87.3
GTM,2020-04-09,14.31,2020-04-09,Guatemala,GTM,8,95,101.61
GTM,2020-04-10,17.3,2020-04-10,Guatemala,GTM,31,126,118.91
GTM,2020-04-11,17.24,2020-04-11,Guatemala,GTM,11,137,136.15
GTM,2020-04-12,14.09,2020-04-12,Guatemala,GTM,18,155,150.24
GTM,2020-04-13,10.35,2020-04-13,Guatemala,GTM,1,156,160.59
GTM,2020-04-14,8.78,2020-04-14,Guatemala,GTM,11,167,169.37
GTM,2020-04-15,10.89,2020-04-15,Guatemala,GTM,13,180,180.26
GTM,2020-04-16,15.03,2020-04-16,Guatemala,GTM,16,196,195.29
GTM,2020-04-17,18.74,2020-04-17,Guatemala,GTM,18,214,214.03
GTM,2020-04-18,20.44,2020-04-18,Guatemala,GTM,21,235,234.47
GTM,2020-04-19,22.97,2020-04-19,Guatemala,GTM,22,257,257.44
GTM,2020-04-20,31.46,2020-04-20,Guatemala,GTM,32,289,288.9
GU,2020-01-22,0,2020-01-22,US,GUM,0,0,0
GU,2020-01-23,0,2020-01-23,US,GUM,0,0,0
GU,2020-01-24,0,2020-01-24,US,GUM,0,0,0
GU,2020-01-25,0,2020-01-25,US,GUM,0,0,0
GU,2020-01-26,0,2020-01-26,US,GUM,0,0,0
GU,2020-01-27,0,2020-01-27,US,GUM,0,0,0
GU,2020-01-28,0,2020-01-28,US,GUM,0,0,0
GU,2020-01-29,0,2020-01-29,US,GUM,0,0,0
GU,2020-01-30,0,2020-01-30,US,GUM,0,0,0
GU,2020-01-31,0,2020-01-31,US,GUM,0,0,0
GU,2020-02-01,0,2020-02-01,US,GUM,0,0,0
GU,2020-02-02,0,2020-02-02,US,GUM,0,0,0
GU,2020-02-03,0,2020-02-03,US,GUM,0,0,0
GU,2020-02-04,0,2020-02-04,US,GUM,0,0,0
GU,2020-02-05,0,2020-02-05,US,GUM,0,0,0
GU,2020-02-06,0,2020-02-06,US,GUM,0,0,0
GU,2020-02-07,0,2020-02-07,US,GUM,0,0,0
GU,2020-02-08,0,2020-02-08,US,GUM,0,0,0
GU,2020-02-09,0,2020-02-09,US,GUM,0,0,0
GU,2020-02-10,0,2020-02-10,US,GUM,0,0,0
GU,2020-02-11,0,2020-02-11,US,GUM,0,0,0
GU,2020-02-12,0,2020-02-12,US,GUM,0,0,0
GU,2020-02-13,0,2020-02-13,US,GUM,0,0,0
GU,2020-02-14,0,2020-02-14,US,GUM,0,0,0
GU,2020-02-15,0,2020-02-15,US,GUM,0,0,0
GU,2020-02-16,0,2020-02-16,US,GUM,0,0,0
GU,2020-02-17,0,2020-02-17,US,GUM,0,0,0
GU,2020-02-18,0,2020-02-18,US,GUM,0,0,0
GU,2020-02-19,0,2020-02-19,US,GUM,0,0,0
GU,2020-02-20,0,2020-02-20,US,GUM,0,0,0
GU,2020-02-21,0,2020-02-21,US,GUM,0,0,0
GU,2020-02-22,0,2020-02-22,US,GUM,0,0,0
GU,2020-02-23,0,2020-02-23,US,GUM,0,0,0
GU,2020-02-24,0,2020-02-24,US,GUM,0,0,0
GU,2020-02-25,0,2020-02-25,US,GUM,0,0,0
GU,2020-02-26,0,2020-02-26,US,GUM,0,0,0
GU,2020-02-27,0,2020-02-27,US,GUM,0,0,0
GU,2020-02-28,0,2020-02-28,US,GUM,0,0,0
GU,2020-02-29,0,2020-02-29,US,GUM,0,0,0
GU,2020-03-01,0,2020-03-01,US,GUM,0,0,0
GU,2020-03-02,0,2020-03-02,US,GUM,0,0,0
GU,2020-03-03,0,2020-03-03,US,GUM,0,0,0
GU,2020-03-04,0,2020-03-04,US,GUM,0,0,0
GU,2020-03-05,0,2020-03-05,US,GUM,0,0,0
GU,2020-03-06,0,2020-03-06,US,GUM,0,0,0
GU,2020-03-07,0,2020-03-07,US,GUM,0,0,0
GU,2020-03-08,0,2020-03-08,US,GUM,0,0,0
GU,2020-03-09,0,2020-03-09,US,GUM,0,0,0
GU,2020-03-10,0,2020-03-10,US,GUM,0,0,0
GU,2020-03-11,0,2020-03-11,US,GUM,0,0,0
GU,2020-03-12,0,2020-03-12,US,GUM,0,0,0
GU,2020-03-13,0.02,2020-03-13,US,GUM,0,0,0.02
GU,2020-03-14,0.16,2020-03-14,US,GUM,0,0,0.18
GU,2020-03-15,0.5,2020-03-15,US,GUM,0,0,0.68
GU,2020-03-16,1.12,2020-03-16,US,GUM,3,3,1.8
GU,2020-03-17,1.93,2020-03-17,US,GUM,0,3,3.73
GU,2020-03-18,2.78,2020-03-18,US,GUM,2,5,6.51
GU,2020-03-19,3.48,2020-03-19,US,GUM,7,12,9.99
GU,2020-03-20,4,2020-03-20,US,GUM,2,14,13.99
GU,2020-03-21,4.4,2020-03-21,US,GUM,1,15,18.39
GU,2020-03-22,4.77,2020-03-22,US,GUM,12,27,23.16
GU,2020-03-23,5.13,2020-03-23,US,GUM,2,29,28.29
GU,2020-03-24,5.4,2020-03-24,US,GUM,3,32,33.69
GU,2020-03-25,5.44,2020-03-25,US,GUM,5,37,39.13
GU,2020-03-26,5.19,2020-03-26,US,GUM,8,45,44.32
GU,2020-03-27,4.77,2020-03-27,US,GUM,6,51,49.09
GU,2020-03-28,4.38,2020-03-28,US,GUM,4,55,53.47
GU,2020-03-29,4.23,2020-03-29,US,GUM,1,56,57.7
GU,2020-03-30,4.42,2020-03-30,US,GUM,2,58,62.12
GU,2020-03-31,4.99,2020-03-31,US,GUM,11,69,67.11
GU,2020-04-01,5.97,2020-04-01,US,GUM,8,77,73.08
GU,2020-04-02,7.23,2020-04-02,US,GUM,5,82,80.31
GU,2020-04-03,8.34,2020-04-03,US,GUM,2,84,88.65
GU,2020-04-04,8.85,2020-04-04,US,GUM,9,93,97.5
GU,2020-04-05,8.48,2020-04-05,US,GUM,19,112,105.98
GU,2020-04-06,7.42,2020-04-06,US,GUM,1,113,113.4
GU,2020-04-07,6.04,2020-04-07,US,GUM,8,121,119.44
GU,2020-04-08,4.68,2020-04-08,US,GUM,0,121,124.12
GU,2020-04-09,3.51,2020-04-09,US,GUM,7,128,127.63
GU,2020-04-10,2.51,2020-04-10,US,GUM,2,130,130.14
GU,2020-04-11,1.69,2020-04-11,US,GUM,3,133,131.83
GU,2020-04-12,1.06,2020-04-12,US,GUM,0,133,132.89
GU,2020-04-13,0.64,2020-04-13,US,GUM,0,133,133.53
GU,2020-04-14,0.44,2020-04-14,US,GUM,0,133,133.97
GU,2020-04-15,0.45,2020-04-15,US,GUM,2,135,134.42
GU,2020-04-16,0.55,2020-04-16,US,GUM,0,135,134.97
GU,2020-04-17,0.58,2020-04-17,US,GUM,1,136,135.55
GU,2020-04-18,0.46,2020-04-18,US,GUM,0,136,136.01
GU,2020-04-19,0.23,2020-04-19,US,GUM,0,136,136.24
GU,2020-04-20,0.04,2020-04-20,US,GUM,0,136,136.28
GUY,2020-01-22,0,2020-01-22,Guyana,GUY,0,0,0
GUY,2020-01-23,0,2020-01-23,Guyana,GUY,0,0,0
GUY,2020-01-24,0,2020-01-24,Guyana,GUY,0,0,0
GUY,2020-01-25,0,2020-01-25,Guyana,GUY,0,0,0
GUY,2020-01-26,0,2020-01-26,Guyana,GUY,0,0,0
GUY,2020-01-27,0,2020-01-27,Guyana,GUY,0,0,0
GUY,2020-01-28,0,2020-01-28,Guyana,GUY,0,0,0
GUY,2020-01-29,0,2020-01-29,Guyana,GUY,0,0,0
GUY,2020-01-30,0,2020-01-30,Guyana,GUY,0,0,0
GUY,2020-01-31,0,2020-01-31,Guyana,GUY,0,0,0
GUY,2020-02-01,0,2020-02-01,Guyana,GUY,0,0,0
GUY,2020-02-02,0,2020-02-02,Guyana,GUY,0,0,0
GUY,2020-02-03,0,2020-02-03,Guyana,GUY,0,0,0
GUY,2020-02-04,0,2020-02-04,Guyana,GUY,0,0,0
GUY,2020-02-05,0,2020-02-05,Guyana,GUY,0,0,0
GUY,2020-02-06,0,2020-02-06,Guyana,GUY,0,0,0
GUY,2020-02-07,0,2020-02-07,Guyana,GUY,0,0,0
GUY,2020-02-08,0,2020-02-08,Guyana,GUY,0,0,0
GUY,2020-02-09,0,2020-02-09,Guyana,GUY,0,0,0
GUY,2020-02-10,0,2020-02-10,Guyana,GUY,0,0,0
GUY,2020-02-11,0,2020-02-11,Guyana,GUY,0,0,0
GUY,2020-02-12,0,2020-02-12,Guyana,GUY,0,0,0
GUY,2020-02-13,0,2020-02-13,Guyana,GUY,0,0,0
GUY,2020-02-14,0,2020-02-14,Guyana,GUY,0,0,0
GUY,2020-02-15,0,2020-02-15,Guyana,GUY,0,0,0
GUY,2020-02-16,0,2020-02-16,Guyana,GUY,0,0,0
GUY,2020-02-17,0,2020-02-17,Guyana,GUY,0,0,0
GUY,2020-02-18,0,2020-02-18,Guyana,GUY,0,0,0
GUY,2020-02-19,0,2020-02-19,Guyana,GUY,0,0,0
GUY,2020-02-20,0,2020-02-20,Guyana,GUY,0,0,0
GUY,2020-02-21,0,2020-02-21,Guyana,GUY,0,0,0
GUY,2020-02-22,0,2020-02-22,Guyana,GUY,0,0,0
GUY,2020-02-23,0,2020-02-23,Guyana,GUY,0,0,0
GUY,2020-02-24,0,2020-02-24,Guyana,GUY,0,0,0
GUY,2020-02-25,0,2020-02-25,Guyana,GUY,0,0,0
GUY,2020-02-26,0,2020-02-26,Guyana,GUY,0,0,0
GUY,2020-02-27,0,2020-02-27,Guyana,GUY,0,0,0
GUY,2020-02-28,0,2020-02-28,Guyana,GUY,0,0,0
GUY,2020-02-29,0,2020-02-29,Guyana,GUY,0,0,0
GUY,2020-03-01,0,2020-03-01,Guyana,GUY,0,0,0
GUY,2020-03-02,0,2020-03-02,Guyana,GUY,0,0,0
GUY,2020-03-03,0,2020-03-03,Guyana,GUY,0,0,0
GUY,2020-03-04,0,2020-03-04,Guyana,GUY,0,0,0
GUY,2020-03-05,0,2020-03-05,Guyana,GUY,0,0,0
GUY,2020-03-06,0,2020-03-06,Guyana,GUY,0,0,0
GUY,2020-03-07,0.02,2020-03-07,Guyana,GUY,0,0,0.02
GUY,2020-03-08,0.06,2020-03-08,Guyana,GUY,0,0,0.08
GUY,2020-03-09,0.14,2020-03-09,Guyana,GUY,0,0,0.22
GUY,2020-03-10,0.25,2020-03-10,Guyana,GUY,0,0,0.47000000000000003
GUY,2020-03-11,0.36,2020-03-11,Guyana,GUY,0,0,0.83
GUY,2020-03-12,0.45,2020-03-12,Guyana,GUY,1,1,1.28
GUY,2020-03-13,0.5,2020-03-13,Guyana,GUY,0,1,1.78
GUY,2020-03-14,0.51,2020-03-14,Guyana,GUY,0,1,2.29
GUY,2020-03-15,0.5,2020-03-15,Guyana,GUY,3,4,2.79
GUY,2020-03-16,0.47,2020-03-16,Guyana,GUY,0,4,3.26
GUY,2020-03-17,0.43,2020-03-17,Guyana,GUY,1,5,3.69
GUY,2020-03-18,0.38,2020-03-18,Guyana,GUY,0,NA,4.07
GUY,2020-03-19,0.32,2020-03-19,Guyana,GUY,0,NA,4.39
GUY,2020-03-20,0.25,2020-03-20,Guyana,GUY,0,NA,4.64
GUY,2020-03-21,0.19,2020-03-21,Guyana,GUY,0,NA,4.83
GUY,2020-03-22,0.13,2020-03-22,Guyana,GUY,0,NA,4.96
GUY,2020-03-23,0.08,2020-03-23,Guyana,GUY,0,NA,5.04
GUY,2020-03-24,0.05,2020-03-24,Guyana,GUY,0,NA,5.09
GUY,2020-03-25,0.05,2020-03-25,Guyana,GUY,0,5,5.14
GUY,2020-03-26,0.15,2020-03-26,Guyana,GUY,0,5,5.29
GUY,2020-03-27,0.39,2020-03-27,Guyana,GUY,0,5,5.68
GUY,2020-03-28,0.82,2020-03-28,Guyana,GUY,3,8,6.5
GUY,2020-03-29,1.5,2020-03-29,Guyana,GUY,0,8,8
GUY,2020-03-30,2.31,2020-03-30,Guyana,GUY,0,8,10.31
GUY,2020-03-31,2.97,2020-03-31,Guyana,GUY,4,12,13.28
GUY,2020-04-01,3.2,2020-04-01,Guyana,GUY,7,19,16.48
GUY,2020-04-02,2.92,2020-04-02,Guyana,GUY,0,19,19.4
GUY,2020-04-03,2.43,2020-04-03,Guyana,GUY,4,23,21.830000000000002
GUY,2020-04-04,2.16,2020-04-04,Guyana,GUY,0,23,23.990000000000002
GUY,2020-04-05,2.37,2020-04-05,Guyana,GUY,1,24,26.36
GUY,2020-04-06,2.86,2020-04-06,Guyana,GUY,7,31,29.22
GUY,2020-04-07,3.24,2020-04-07,Guyana,GUY,2,33,32.46
GUY,2020-04-08,3.15,2020-04-08,Guyana,GUY,4,37,35.61
GUY,2020-04-09,2.64,2020-04-09,Guyana,GUY,0,37,38.25
GUY,2020-04-10,2.04,2020-04-10,Guyana,GUY,0,37,40.29
GUY,2020-04-11,1.71,2020-04-11,Guyana,GUY,8,45,42
GUY,2020-04-12,1.81,2020-04-12,Guyana,GUY,0,45,43.81
GUY,2020-04-13,2.26,2020-04-13,Guyana,GUY,0,45,46.07
GUY,2020-04-14,2.94,2020-04-14,Guyana,GUY,2,47,49.01
GUY,2020-04-15,3.69,2020-04-15,Guyana,GUY,8,55,52.7
GUY,2020-04-16,4.16,2020-04-16,Guyana,GUY,0,55,56.86
GUY,2020-04-17,3.97,2020-04-17,Guyana,GUY,8,63,60.83
GUY,2020-04-18,2.9,2020-04-18,Guyana,GUY,0,63,63.730000000000004
GUY,2020-04-19,1.38,2020-04-19,Guyana,GUY,2,65,65.11
GUY,2020-04-20,0.24,2020-04-20,Guyana,GUY,0,65,65.35
HND,2020-01-22,0,2020-01-22,Honduras,HND,0,0,0
HND,2020-01-23,0,2020-01-23,Honduras,HND,0,0,0
HND,2020-01-24,0,2020-01-24,Honduras,HND,0,0,0
HND,2020-01-25,0,2020-01-25,Honduras,HND,0,0,0
HND,2020-01-26,0,2020-01-26,Honduras,HND,0,0,0
HND,2020-01-27,0,2020-01-27,Honduras,HND,0,0,0
HND,2020-01-28,0,2020-01-28,Honduras,HND,0,0,0
HND,2020-01-29,0,2020-01-29,Honduras,HND,0,0,0
HND,2020-01-30,0,2020-01-30,Honduras,HND,0,0,0
HND,2020-01-31,0,2020-01-31,Honduras,HND,0,0,0
HND,2020-02-01,0,2020-02-01,Honduras,HND,0,0,0
HND,2020-02-02,0,2020-02-02,Honduras,HND,0,0,0
HND,2020-02-03,0,2020-02-03,Honduras,HND,0,0,0
HND,2020-02-04,0,2020-02-04,Honduras,HND,0,0,0
HND,2020-02-05,0,2020-02-05,Honduras,HND,0,0,0
HND,2020-02-06,0,2020-02-06,Honduras,HND,0,0,0
HND,2020-02-07,0,2020-02-07,Honduras,HND,0,0,0
HND,2020-02-08,0,2020-02-08,Honduras,HND,0,0,0
HND,2020-02-09,0,2020-02-09,Honduras,HND,0,0,0
HND,2020-02-10,0,2020-02-10,Honduras,HND,0,0,0
HND,2020-02-11,0,2020-02-11,Honduras,HND,0,0,0
HND,2020-02-12,0,2020-02-12,Honduras,HND,0,0,0
HND,2020-02-13,0,2020-02-13,Honduras,HND,0,0,0
HND,2020-02-14,0,2020-02-14,Honduras,HND,0,0,0
HND,2020-02-15,0,2020-02-15,Honduras,HND,0,0,0
HND,2020-02-16,0,2020-02-16,Honduras,HND,0,0,0
HND,2020-02-17,0,2020-02-17,Honduras,HND,0,0,0
HND,2020-02-18,0,2020-02-18,Honduras,HND,0,0,0
HND,2020-02-19,0,2020-02-19,Honduras,HND,0,0,0
HND,2020-02-20,0,2020-02-20,Honduras,HND,0,0,0
HND,2020-02-21,0,2020-02-21,Honduras,HND,0,0,0
HND,2020-02-22,0,2020-02-22,Honduras,HND,0,0,0
HND,2020-02-23,0,2020-02-23,Honduras,HND,0,0,0
HND,2020-02-24,0,2020-02-24,Honduras,HND,0,0,0
HND,2020-02-25,0,2020-02-25,Honduras,HND,0,0,0
HND,2020-02-26,0,2020-02-26,Honduras,HND,0,0,0
HND,2020-02-27,0,2020-02-27,Honduras,HND,0,0,0
HND,2020-02-28,0,2020-02-28,Honduras,HND,0,0,0
HND,2020-02-29,0,2020-02-29,Honduras,HND,0,0,0
HND,2020-03-01,0,2020-03-01,Honduras,HND,0,0,0
HND,2020-03-02,0,2020-03-02,Honduras,HND,0,0,0
